User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category,Purchase
1001930,P00259142,M,26-35,15,A,4+,0,5,5284
1001930,P00223142,M,26-35,15,A,4+,0,5,5216
1001930,P00227842,M,26-35,15,A,4+,0,2,9545
1001930,P00077042,M,26-35,15,A,4+,0,5,1905
1001930,P00156442,M,26-35,15,A,4+,0,8,7960
1001930,P00101042,M,26-35,15,A,4+,0,5,5139
1001930,P00183642,M,26-35,15,A,4+,0,4,2102
1001931,P00198042,M,26-35,2,A,1,1,11,7433
1001931,P00218542,M,26-35,2,A,1,1,11,2949
1001931,P00241642,M,26-35,2,A,1,1,1,11432
1001931,P00324742,M,26-35,2,A,1,1,2,12882
1001932,P00347742,M,26-35,7,A,4+,0,7,20807
1001932,P00043542,M,26-35,7,A,4+,0,8,8141
1001932,P00044442,M,26-35,7,A,4+,0,1,12074
1001932,P00224742,M,26-35,7,A,4+,0,8,5943
1001932,P00201342,M,26-35,7,A,4+,0,1,15734
1001932,P00192542,M,26-35,7,A,4+,0,1,15476
1001932,P00117042,M,26-35,7,A,4+,0,1,7966
1001933,P00161942,M,18-25,19,B,0,0,5,5321
1001933,P00010742,M,18-25,19,B,0,0,1,11447
1001933,P00330242,M,18-25,19,B,0,0,5,5471
1001934,P00183442,M,26-35,17,B,4+,0,1,11585
1001937,P00002142,M,26-35,11,C,4+,0,1,8270
1001937,P00303342,M,26-35,11,C,4+,0,1,8210
1001937,P00277642,M,26-35,11,C,4+,0,2,12744
1001937,P00319042,M,26-35,11,C,4+,0,5,5451
1001937,P00083942,M,26-35,11,C,4+,0,12,1722
1001937,P00329442,M,26-35,11,C,4+,0,5,6910
1001937,P00316842,M,26-35,11,C,4+,0,4,1388
1001937,P00187442,M,26-35,11,C,4+,0,2,9648
1001937,P00101242,M,26-35,11,C,4+,0,5,5267
1001937,P00154042,M,26-35,11,C,4+,0,1,4227
1001937,P00157542,M,26-35,11,C,4+,0,8,2084
1001937,P00135142,M,26-35,11,C,4+,0,13,573
1001937,P00288342,M,26-35,11,C,4+,0,8,7967
1001937,P00211142,M,26-35,11,C,4+,0,5,5259
1001938,P00261842,F,26-35,2,C,1,1,2,9691
1001938,P00289942,F,26-35,2,C,1,1,3,8314
1001938,P00319842,F,26-35,2,C,1,1,3,13508
1001938,P00064042,F,26-35,2,C,1,1,3,8079
1001938,P00190742,F,26-35,2,C,1,1,3,10670
1001938,P00074142,F,26-35,2,C,1,1,3,10763
1001938,P00193642,F,26-35,2,C,1,1,2,3345
1001938,P00338542,F,26-35,2,C,1,1,1,12020
1001938,P00057942,F,26-35,2,C,1,1,1,15509
1001938,P00356542,F,26-35,2,C,1,1,1,11435
1001938,P00053942,F,26-35,2,C,1,1,1,8168
1001938,P00182342,F,26-35,2,C,1,1,1,3808
1001938,P00020342,F,26-35,2,C,1,1,1,8274
1001939,P00037242,F,36-45,2,C,3,0,8,6143
1001939,P00102342,F,36-45,2,C,3,0,8,7981
1001939,P00034842,F,36-45,2,C,3,0,5,6890
1001939,P00014642,F,36-45,2,C,3,0,8,5863
1001939,P00088242,F,36-45,2,C,3,0,6,20142
1001939,P00112542,F,36-45,2,C,3,0,1,19095
1001939,P00111042,F,36-45,2,C,3,0,15,17338
1001939,P00140742,F,36-45,2,C,3,0,1,11892
1001939,P00245642,F,36-45,2,C,3,0,5,5308
1001939,P00233342,F,36-45,2,C,3,0,1,15678
1001939,P00183342,F,36-45,2,C,3,0,5,5452
1001940,P00100942,M,26-35,12,C,2,0,5,8880
1001940,P00112142,M,26-35,12,C,2,0,1,19471
1001940,P00178142,M,26-35,12,C,2,0,8,8020
1001941,P00262242,M,36-45,17,A,1,0,1,4263
1001941,P00232542,M,36-45,17,A,1,0,11,4544
1001941,P00191742,M,36-45,17,A,1,0,4,1429
1001941,P00031942,M,36-45,17,A,1,0,11,3167
1001941,P00217542,M,36-45,17,A,1,0,1,11765
1001941,P00124442,M,36-45,17,A,1,0,11,4560
1001941,P00179242,M,36-45,17,A,1,0,11,1722
1001941,P00225642,M,36-45,17,A,1,0,11,4453
1001941,P00084342,M,36-45,17,A,1,0,13,947
1001941,P00086842,M,36-45,17,A,1,0,14,11359
1001941,P00148842,M,36-45,17,A,1,0,6,16368
1001941,P00157142,M,36-45,17,A,1,0,11,6166
1001941,P00034142,M,36-45,17,A,1,0,8,8097
1001941,P00053042,M,36-45,17,A,1,0,5,3648
1001941,P00225442,M,36-45,17,A,1,0,16,8378
1001941,P00016742,M,36-45,17,A,1,0,1,11813
1001941,P00035542,M,36-45,17,A,1,0,3,10974
1001941,P00074142,M,36-45,17,A,1,0,3,10677
1001941,P00031842,M,36-45,17,A,1,0,1,3876
1001941,P00140742,M,36-45,17,A,1,0,1,15170
1001941,P00129342,M,36-45,17,A,1,0,1,15896
1001941,P00037042,M,36-45,17,A,1,0,1,7974
1001941,P00233742,M,36-45,17,A,1,0,1,11707
1001941,P00187342,M,36-45,17,A,1,0,4,2847
1001941,P00317142,M,36-45,17,A,1,0,2,9894
1001941,P00233242,M,36-45,17,A,1,0,15,13231
1001941,P00000142,M,36-45,17,A,1,0,3,13704
1001941,P00001342,M,36-45,17,A,1,0,3,10931
1001941,P00194342,M,36-45,17,A,1,0,3,10657
1001941,P00185142,M,36-45,17,A,1,0,4,2784
1001941,P00033442,M,36-45,17,A,1,0,4,2076
1001941,P00217442,M,36-45,17,A,1,0,1,19035
1001941,P00130742,M,36-45,17,A,1,0,1,11654
1001941,P00066642,M,36-45,17,A,1,0,1,7641
1001941,P00253142,M,36-45,17,A,1,0,1,8299
1001941,P00221242,M,36-45,17,A,1,0,1,4039
1001941,P00306042,M,36-45,17,A,1,0,2,6397
1001941,P00161942,M,36-45,17,A,1,0,5,7074
1001941,P00362342,M,36-45,17,A,1,0,5,5178
1001941,P00202442,M,36-45,17,A,1,0,5,7115
1001941,P00045542,M,36-45,17,A,1,0,5,8776
1001941,P00362442,M,36-45,17,A,1,0,5,2022
1001941,P00173242,M,36-45,17,A,1,0,5,3454
1001941,P00218342,M,36-45,17,A,1,0,5,5469
1001941,P00109242,M,36-45,17,A,1,0,6,8535
1001941,P00288042,M,36-45,17,A,1,0,8,9963
1001941,P00175042,M,36-45,17,A,1,0,8,7834
1001941,P00285742,M,36-45,17,A,1,0,8,8031
1001941,P00088442,M,36-45,17,A,1,0,8,5959
1001941,P00289442,M,36-45,17,A,1,0,8,5908
1001941,P00232842,M,36-45,17,A,1,0,8,4227
1001941,P00346542,M,36-45,17,A,1,0,10,10001
1001941,P00286042,M,36-45,17,A,1,0,18,3142
1001941,P00271542,M,36-45,17,A,1,0,18,2378
1001941,P00001742,M,36-45,17,A,1,0,8,7795
1001941,P00258142,M,36-45,17,A,1,0,11,3191
1001941,P00243642,M,36-45,17,A,1,0,11,1758
1001941,P00122542,M,36-45,17,A,1,0,11,6081
1001941,P00087442,M,36-45,17,A,1,0,5,8769
1001941,P00196442,M,36-45,17,A,1,0,5,3518
1001941,P00178642,M,36-45,17,A,1,0,5,1974
1001941,P00062742,M,36-45,17,A,1,0,8,6156
1001941,P00346842,M,36-45,17,A,1,0,11,3031
1001941,P00314642,M,36-45,17,A,1,0,15,12695
1001941,P00177842,M,36-45,17,A,1,0,8,4042
1001941,P00236042,M,36-45,17,A,1,0,5,3526
1001941,P00256642,M,36-45,17,A,1,0,5,1904
1001941,P00124642,M,36-45,17,A,1,0,16,8092
1001941,P00341742,M,36-45,17,A,1,0,15,8760
1001941,P00370442,M,36-45,17,A,1,0,8,8065
1001942,P00178642,M,36-45,5,B,1,1,5,7082
1001943,P00089142,M,18-25,4,B,0,0,5,7182
1001943,P00276342,M,18-25,4,B,0,0,5,8578
1001943,P00278942,M,18-25,4,B,0,0,1,15426
1001943,P00282142,M,18-25,4,B,0,0,3,13412
1001943,P00358342,M,18-25,4,B,0,0,11,4545
1001943,P00183342,M,18-25,4,B,0,0,5,5398
1001943,P00039942,M,18-25,4,B,0,0,8,4152
1001943,P00032542,M,18-25,4,B,0,0,8,8098
1001943,P00161942,M,18-25,4,B,0,0,5,7163
1001943,P00104542,M,18-25,4,B,0,0,8,7988
1001943,P00303842,M,18-25,4,B,0,0,5,7010
1001943,P00052442,M,18-25,4,B,0,0,5,5240
1001943,P00111842,M,18-25,4,B,0,0,8,9744
1001943,P00348742,M,18-25,4,B,0,0,16,20445
1001943,P00211142,M,18-25,4,B,0,0,5,7097
1001943,P00144242,M,18-25,4,B,0,0,5,6865
1001943,P00248142,M,18-25,4,B,0,0,5,5340
1001943,P00050642,M,18-25,4,B,0,0,15,8712
1001943,P00287242,M,18-25,4,B,0,0,5,7094
1001943,P00129642,M,18-25,4,B,0,0,5,7184
1001943,P00118742,M,18-25,4,B,0,0,5,7072
1001943,P00222142,M,18-25,4,B,0,0,5,7171
1001943,P00143642,M,18-25,4,B,0,0,1,4255
1001943,P00190542,M,18-25,4,B,0,0,3,10906
1001944,P00110942,F,18-25,4,C,1,0,1,19438
1001944,P00059442,F,18-25,4,C,1,0,6,15921
1001944,P00328342,F,18-25,4,C,1,0,5,7034
1001945,P00025442,M,26-35,20,C,3,1,1,8149
1001945,P00117642,M,26-35,20,C,3,1,10,9941
1001945,P00287442,M,26-35,20,C,3,1,8,7763
1001945,P00147942,M,26-35,20,C,3,1,1,7996
1001946,P00116142,M,26-35,14,A,1,1,10,23913
1001946,P00102242,M,26-35,14,A,1,1,8,8000
1001946,P00334242,M,26-35,14,A,1,1,1,15218
1001946,P00156442,M,26-35,14,A,1,1,8,7789
1001946,P00074642,M,26-35,14,A,1,1,5,5179
1001947,P00327242,M,26-35,7,B,4+,1,5,7075
1001947,P00029842,M,26-35,7,B,4+,1,8,10043
1001947,P00075542,M,26-35,7,B,4+,1,8,7853
1001947,P00217442,M,26-35,7,B,4+,1,1,11838
1001947,P00359542,M,26-35,7,B,4+,1,11,1666
1001948,P00117042,M,0-17,10,B,3,0,1,15720
1001948,P00145042,M,0-17,10,B,3,0,1,15693
1001948,P00005042,M,0-17,10,B,3,0,6,19903
1001948,P00142942,M,0-17,10,B,3,0,1,15370
1001949,P00025442,M,18-25,17,C,0,0,1,19097
1001949,P00101842,M,18-25,17,C,0,0,6,20304
1001949,P00110842,M,18-25,17,C,0,0,1,19347
1001949,P00058042,M,18-25,17,C,0,0,8,10036
1001949,P00130742,M,18-25,17,C,0,0,1,19684
1001949,P00116842,M,18-25,17,C,0,0,2,16226
1001949,P00079642,M,18-25,17,C,0,0,8,7801
1001950,P00073842,M,26-35,12,C,1,0,1,8227
1001950,P00127842,M,26-35,12,C,1,0,1,15396
1001950,P00069042,M,26-35,12,C,1,0,3,13655
1001950,P00286642,M,26-35,12,C,1,0,11,7452
1001950,P00150942,M,26-35,12,C,1,0,6,12711
1001950,P00124242,M,26-35,12,C,1,0,11,2984
1001951,P00144242,F,18-25,4,C,1,0,5,6855
1001951,P00194542,F,18-25,4,C,1,0,8,4235
1001951,P00034242,F,18-25,4,C,1,0,5,5476
1001951,P00367142,F,18-25,4,C,1,0,11,1620
1001951,P00002142,F,18-25,4,C,1,0,1,11414
1001951,P00351242,F,18-25,4,C,1,0,3,2983
1001952,P00365142,M,36-45,1,B,1,1,6,4262
1001952,P00135742,M,36-45,1,B,1,1,6,12326
1001952,P00108442,M,36-45,1,B,1,1,5,5371
1001952,P00367742,M,36-45,1,B,1,1,11,4547
1001952,P00108842,M,36-45,1,B,1,1,5,5326
1001952,P00015142,M,36-45,1,B,1,1,5,3594
1001952,P00166742,M,36-45,1,B,1,1,5,3636
1001952,P00193042,M,36-45,1,B,1,1,5,5184
1001952,P00138542,M,36-45,1,B,1,1,5,3458
1001953,P00120542,F,26-35,2,C,2,0,8,9985
1001954,P00074042,M,26-35,16,C,1,0,16,4258
1001954,P00274942,M,26-35,16,C,1,0,8,6172
1001954,P00010342,M,26-35,16,C,1,0,8,10064
1001954,P00356142,M,26-35,16,C,1,0,8,8141
1001954,P00271942,M,26-35,16,C,1,0,5,6890
1001954,P00358442,M,26-35,16,C,1,0,1,15382
1001955,P00279342,M,0-17,19,C,4+,0,5,7175
1001956,P00216342,M,36-45,0,C,1,1,3,10908
1001956,P00058242,M,36-45,0,C,1,1,3,13267
1001956,P00248442,M,36-45,0,C,1,1,3,8073
1001956,P00156842,M,36-45,0,C,1,1,4,1376
1001956,P00338442,M,36-45,0,C,1,1,1,7746
1001957,P00080342,F,18-25,4,C,0,0,1,19140
1001957,P00110042,F,18-25,4,C,0,0,5,8635
1001958,P00321742,F,26-35,1,B,3,0,5,5283
1001958,P00336942,F,26-35,1,B,3,0,5,1945
1001958,P00120642,F,26-35,1,B,3,0,5,3484
1001958,P00173342,F,26-35,1,B,3,0,1,12093
1001958,P00255942,F,26-35,1,B,3,0,1,15789
1001958,P00032042,F,26-35,1,B,3,0,1,8334
1001958,P00289842,F,26-35,1,B,3,0,1,11971
1001958,P00129342,F,26-35,1,B,3,0,1,8139
1001958,P00030842,F,26-35,1,B,3,0,1,11507
1001958,P00036542,F,26-35,1,B,3,0,4,2060
1001958,P00201542,F,26-35,1,B,3,0,5,7093
1001958,P00021642,F,26-35,1,B,3,0,8,7937
1001958,P00138342,F,26-35,1,B,3,0,8,4233
1001958,P00153142,F,26-35,1,B,3,0,1,11662
1001958,P00286642,F,26-35,1,B,3,0,11,6144
1001958,P00033042,F,26-35,1,B,3,0,5,5201
1001958,P00214842,F,26-35,1,B,3,0,14,14583
1001958,P00059142,F,26-35,1,B,3,0,8,6084
1001958,P00146342,F,26-35,1,B,3,0,5,5267
1001958,P00198142,F,26-35,1,B,3,0,2,12975
1001958,P00313242,F,26-35,1,B,3,0,8,5936
1001958,P0094542,F,26-35,1,B,3,0,2,9856
1001958,P00295942,F,26-35,1,B,3,0,2,12932
1001958,P00116642,F,26-35,1,B,3,0,5,3652
1001958,P00296942,F,26-35,1,B,3,0,8,5975
1001958,P00237142,F,26-35,1,B,3,0,5,3667
1001958,P00256842,F,26-35,1,B,3,0,5,6894
1001958,P00290542,F,26-35,1,B,3,0,5,6895
1001958,P00078642,F,26-35,1,B,3,0,4,2752
1001958,P00284942,F,26-35,1,B,3,0,16,12757
1001958,P00189142,F,26-35,1,B,3,0,8,8021
1001958,P00136842,F,26-35,1,B,3,0,1,11432
1001958,P00237842,F,26-35,1,B,3,0,5,5345
1001960,P00245642,M,46-50,7,B,3,1,5,3678
1001960,P00013942,M,46-50,7,B,3,1,5,5143
1001960,P00054242,M,46-50,7,B,3,1,1,15662
1001960,P00118542,M,46-50,7,B,3,1,5,8719
1001960,P00344242,M,46-50,7,B,3,1,8,10013
1001961,P00370242,F,51-55,3,C,2,1,5,3692
1001961,P00110942,F,51-55,3,C,2,1,1,19229
1001961,P00120042,F,51-55,3,C,2,1,1,11932
1001961,P00046142,F,51-55,3,C,2,1,1,11560
1001961,P00284842,F,51-55,3,C,2,1,1,11890
1001961,P00127242,F,51-55,3,C,2,1,1,15741
1001962,P00276542,F,18-25,1,B,0,1,8,6171
1001962,P00275142,F,18-25,1,B,0,1,5,1876
1001962,P00303242,F,18-25,1,B,0,1,5,6962
1001962,P00304742,F,18-25,1,B,0,1,8,8055
1001962,P00179342,F,18-25,1,B,0,1,11,1577
1001962,P00150542,F,18-25,1,B,0,1,5,7070
1001962,P00136542,F,18-25,1,B,0,1,5,5171
1001962,P00019042,F,18-25,1,B,0,1,5,5465
1001962,P00142742,F,18-25,1,B,0,1,5,1802
1001962,P00171542,F,18-25,1,B,0,1,2,10147
1001962,P00133642,F,18-25,1,B,0,1,5,3708
1001962,P00168442,F,18-25,1,B,0,1,5,3508
1001962,P00165942,F,18-25,1,B,0,1,8,2123
1001962,P00059142,F,18-25,1,B,0,1,8,5871
1001962,P00042342,F,18-25,1,B,0,1,8,6022
1001962,P00070342,F,18-25,1,B,0,1,1,11469
1001962,P00006342,F,18-25,1,B,0,1,5,3427
1001962,P00312742,F,18-25,1,B,0,1,15,4169
1001963,P00058042,F,51-55,9,C,4+,1,8,10020
1001963,P00155742,F,51-55,9,C,4+,1,8,4028
1001963,P00049542,F,51-55,9,C,4+,1,8,9970
1001963,P00303242,F,51-55,9,C,4+,1,5,7114
1001964,P00151842,F,26-35,6,C,1,0,4,2834
1001965,P00117442,M,55+,17,C,1,0,5,7141
1001966,P00112442,M,26-35,20,C,2,0,6,19938
1001966,P00209742,M,26-35,20,C,2,0,1,19226
1001967,P00278642,M,51-55,7,B,4+,1,5,6996
1001968,P00115842,M,26-35,11,B,2,0,16,8176
1001968,P00142142,M,26-35,11,B,2,0,1,12008
1001968,P00140742,M,26-35,11,B,2,0,1,4240
1001968,P00346242,M,26-35,11,B,2,0,1,15434
1001968,P00329542,M,26-35,11,B,2,0,1,19357
1001968,P00057942,M,26-35,11,B,2,0,1,7808
1001968,P00195342,M,26-35,11,B,2,0,2,6683
1001968,P00363242,M,26-35,11,B,2,0,1,4366
1001968,P00327242,M,26-35,11,B,2,0,5,8743
1001968,P00216342,M,26-35,11,B,2,0,3,10593
1001968,P00035842,M,26-35,11,B,2,0,5,5474
1001968,P00014542,M,26-35,11,B,2,0,8,7786
1001968,P00129542,M,26-35,11,B,2,0,8,7874
1001968,P00109542,M,26-35,11,B,2,0,8,5827
1001968,P00289342,M,26-35,11,B,2,0,5,3745
1001968,P00193242,M,26-35,11,B,2,0,6,16172
1001968,P00150942,M,26-35,11,B,2,0,6,16623
1001968,P00028042,M,26-35,11,B,2,0,1,4367
1001968,P00027442,M,26-35,11,B,2,0,8,2316
1001968,P00021942,M,26-35,11,B,2,0,8,4166
1001968,P00036742,M,26-35,11,B,2,0,1,7585
1001968,P00112942,M,26-35,11,B,2,0,1,4148
1001968,P00117342,M,26-35,11,B,2,0,1,8298
1001969,P00120042,F,26-35,3,B,4+,0,1,15609
1001969,P00182342,F,26-35,3,B,4+,0,1,19447
1001969,P00147742,F,26-35,3,B,4+,0,1,12095
1001969,P00178842,F,26-35,3,B,4+,0,2,16149
1001969,P00053842,F,26-35,3,B,4+,0,4,3537
1001969,P00115242,F,26-35,3,B,4+,0,5,8826
1001969,P00100942,F,26-35,3,B,4+,0,5,8670
1001969,P00126142,F,26-35,3,B,4+,0,8,7873
1001969,P00181542,F,26-35,3,B,4+,0,11,6036
1001969,P00024742,F,26-35,3,B,4+,0,8,9836
1001969,P00177542,F,26-35,3,B,4+,0,1,4509
1001969,P00024342,F,26-35,3,B,4+,0,8,8061
1001969,P00161442,F,26-35,3,B,4+,0,5,8742
1001969,P00159442,F,26-35,3,B,4+,0,5,8652
1001969,P00006242,F,26-35,3,B,4+,0,5,3706
1001969,P00223142,F,26-35,3,B,4+,0,5,7011
1001969,P00010742,F,26-35,3,B,4+,0,1,19501
1001969,P00365142,F,26-35,3,B,4+,0,6,16342
1001970,P00093542,M,51-55,13,C,1,0,1,12075
1001970,P00080342,M,51-55,13,C,1,0,1,19668
1001971,P00306042,F,26-35,14,C,3,0,2,9558
1001971,P00003642,F,26-35,14,C,3,0,8,7997
1001972,P00117642,M,46-50,17,C,0,1,10,23081
1001972,P00176042,M,46-50,17,C,0,1,8,9704
1001972,P00313342,M,46-50,17,C,0,1,5,8583
1001972,P00282442,M,46-50,17,C,0,1,5,8860
1001973,P00084842,M,26-35,1,A,0,0,8,9707
1001974,P00341742,M,36-45,17,B,1,0,15,21237
1001974,P00338542,M,36-45,17,B,1,0,1,11704
1001974,P00046742,M,36-45,17,B,1,0,1,11663
1001974,P00233542,M,36-45,17,B,1,0,1,15337
1001974,P00244042,M,36-45,17,B,1,0,1,15301
1001974,P00059642,M,36-45,17,B,1,0,1,11778
1001974,P00196342,M,36-45,17,B,1,0,2,9546
1001974,P00003942,M,36-45,17,B,1,0,5,7140
1001974,P00029042,M,36-45,17,B,1,0,5,6974
1001974,P00285642,M,36-45,17,B,1,0,2,12713
1001974,P00131342,M,36-45,17,B,1,0,5,5330
1001974,P00192942,M,36-45,17,B,1,0,5,7077
1001974,P00337942,M,36-45,17,B,1,0,5,5187
1001974,P00344142,M,36-45,17,B,1,0,18,3119
1001974,P00261542,M,36-45,17,B,1,0,16,12483
1001974,P00128742,M,36-45,17,B,1,0,1,19044
1001974,P00221942,M,36-45,17,B,1,0,1,4124
1001974,P00136642,M,36-45,17,B,1,0,14,15248
1001974,P00173542,M,36-45,17,B,1,0,5,7115
1001974,P00139542,M,36-45,17,B,1,0,5,5218
1001974,P00165842,M,36-45,17,B,1,0,14,7444
1001974,P00074242,M,36-45,17,B,1,0,5,6874
1001974,P00370342,M,36-45,17,B,1,0,8,8140
1001976,P00058042,M,36-45,5,C,0,1,8,9807
1001977,P00294442,M,55+,6,C,2,1,3,7950
1001977,P00052842,M,55+,6,C,2,1,10,9381
1001977,P00176942,M,55+,6,C,2,1,5,7140
1001977,P00278642,M,55+,6,C,2,1,5,8752
1001978,P00220242,M,0-17,10,C,4+,0,3,10886
1001978,P00260042,M,0-17,10,C,4+,0,5,7083
1001978,P00120042,M,0-17,10,C,4+,0,1,15355
1001978,P00080342,M,0-17,10,C,4+,0,1,19336
1001978,P0099742,M,0-17,10,C,4+,0,3,2900
1001978,P0095642,M,0-17,10,C,4+,0,5,5201
1001978,P00252442,M,0-17,10,C,4+,0,8,7923
1001979,P00160042,M,55+,17,B,4+,0,1,11414
1001979,P00365242,M,55+,17,B,4+,0,5,5285
1001980,P00324942,M,36-45,7,A,1,0,5,5319
1001980,P00358142,M,36-45,7,A,1,0,8,2108
1001980,P00161842,M,36-45,7,A,1,0,10,9882
1001980,P00062842,M,36-45,7,A,1,0,1,11571
1001980,P00112142,M,36-45,7,A,1,0,1,15776
1001980,P00154042,M,36-45,7,A,1,0,1,11888
1001980,P00005042,M,36-45,7,A,1,0,6,20493
1001980,P00101842,M,36-45,7,A,1,0,6,16698
1001980,P00042142,M,36-45,7,A,1,0,1,12017
1001980,P00111842,M,36-45,7,A,1,0,8,10049
1001980,P00003242,M,36-45,7,A,1,0,8,5876
1001980,P00178242,M,36-45,7,A,1,0,8,9763
1001980,P00061142,M,36-45,7,A,1,0,8,7854
1001980,P00299242,M,36-45,7,A,1,0,8,7869
1001980,P00170042,M,36-45,7,A,1,0,8,7812
1001980,P00194542,M,36-45,7,A,1,0,8,8105
1001980,P00025542,M,36-45,7,A,1,0,8,7893
1001980,P00204742,M,36-45,7,A,1,0,8,7985
1001980,P00211942,M,36-45,7,A,1,0,8,6164
1001980,P00148242,M,36-45,7,A,1,0,8,6044
1001980,P00102242,M,36-45,7,A,1,0,8,5836
1001980,P00326642,M,36-45,7,A,1,0,8,7861
1001980,P00307342,M,36-45,7,A,1,0,8,8035
1001980,P00220442,M,36-45,7,A,1,0,5,8863
1001980,P00085642,M,36-45,7,A,1,0,5,7131
1001980,P00114942,M,36-45,7,A,1,0,1,12034
1001980,P00145042,M,36-45,7,A,1,0,1,15348
1001980,P00145742,M,36-45,7,A,1,0,1,3865
1001980,P00222042,M,36-45,7,A,1,0,1,3874
1001980,P00269342,M,36-45,7,A,1,0,2,13264
1001980,P00304642,M,36-45,7,A,1,0,2,9567
1001980,P00171542,M,36-45,7,A,1,0,2,9943
1001980,P00220242,M,36-45,7,A,1,0,3,7932
1001980,P00100842,M,36-45,7,A,1,0,5,7007
1001980,P00078742,M,36-45,7,A,1,0,5,7068
1001980,P00050142,M,36-45,7,A,1,0,5,7014
1001980,P00258842,M,36-45,7,A,1,0,5,3712
1001980,P00139542,M,36-45,7,A,1,0,5,5454
1001980,P00250242,M,36-45,7,A,1,0,5,7011
1001980,P00260542,M,36-45,7,A,1,0,5,3694
1001980,P00193142,M,36-45,7,A,1,0,5,5299
1001980,P00259042,M,36-45,7,A,1,0,5,5197
1001980,P00316542,M,36-45,7,A,1,0,5,3569
1001980,P00191742,M,36-45,7,A,1,0,4,2170
1001980,P00086142,M,36-45,7,A,1,0,5,5360
1001980,P00255842,M,36-45,7,A,1,0,16,20816
1001980,P00103342,M,36-45,7,A,1,0,8,8103
1001980,P00275442,M,36-45,7,A,1,0,8,8036
1001980,P00134342,M,36-45,7,A,1,0,5,6943
1001980,P00162442,M,36-45,7,A,1,0,1,12113
1001980,P00254242,M,36-45,7,A,1,0,5,7132
1001980,P00338142,M,36-45,7,A,1,0,5,5456
1001980,P00174442,M,36-45,7,A,1,0,5,5442
1001980,P00284742,M,36-45,7,A,1,0,5,6930
1001980,P00008342,M,36-45,7,A,1,0,5,5425
1001980,P00214742,M,36-45,7,A,1,0,5,3557
1001980,P00013642,M,36-45,7,A,1,0,8,6035
1001980,P00175942,M,36-45,7,A,1,0,8,7918
1001981,P00304442,M,55+,1,C,2,1,1,7581
1001981,P00265242,M,55+,1,C,2,1,5,7077
1001981,P00010742,M,55+,1,C,2,1,1,4293
1001981,P00013942,M,55+,1,C,2,1,5,1980
1001982,P00249642,M,0-17,10,C,4+,0,3,5364
1001982,P00035842,M,0-17,10,C,4+,0,5,5447
1001982,P00046742,M,0-17,10,C,4+,0,1,15590
1001982,P00365342,M,0-17,10,C,4+,0,1,12071
1001982,P00129542,M,0-17,10,C,4+,0,8,9762
1001982,P00125942,M,0-17,10,C,4+,0,1,15488
1001983,P00216342,M,26-35,14,A,3,0,3,10930
1001983,P00021742,M,26-35,14,A,3,0,5,8829
1001983,P00274142,M,26-35,14,A,3,0,1,19454
1001983,P00281642,M,26-35,14,A,3,0,1,11807
1001983,P00182242,M,26-35,14,A,3,0,1,15718
1001983,P00244142,M,26-35,14,A,3,0,1,15168
1001983,P00226342,M,26-35,14,A,3,0,11,7381
1001983,P00325242,M,26-35,14,A,3,0,16,4682
1001983,P00155342,M,26-35,14,A,3,0,5,5227
1001983,P00241242,M,26-35,14,A,3,0,1,19704
1001983,P00159442,M,26-35,14,A,3,0,5,8643
1001983,P00223242,M,26-35,14,A,3,0,5,7116
1001983,P00331142,M,26-35,14,A,3,0,5,7098
1001983,P00033542,M,26-35,14,A,3,0,5,7047
1001983,P00303142,M,26-35,14,A,3,0,5,5357
1001983,P00030442,M,26-35,14,A,3,0,5,3471
1001983,P00010042,M,26-35,14,A,3,0,5,3588
1001983,P00001242,M,26-35,14,A,3,0,5,5171
1001984,P00351842,M,18-25,10,B,2,1,5,5173
1001984,P00168642,M,18-25,10,B,2,1,7,8305
1001984,P00365242,M,18-25,10,B,2,1,5,5289
1001984,P00010842,M,18-25,10,B,2,1,8,8099
1001984,P00112342,M,18-25,10,B,2,1,13,748
1001984,P00177742,M,18-25,10,B,2,1,8,9743
1001984,P00183942,M,18-25,10,B,2,1,3,10629
1001984,P00258742,M,18-25,10,B,2,1,5,6871
1001984,P00142942,M,18-25,10,B,2,1,1,15673
1001984,P00014842,M,18-25,10,B,2,1,1,11662
1001984,P00235442,M,18-25,10,B,2,1,1,7839
1001985,P00110742,M,46-50,12,A,2,1,1,19450
1001985,P00242742,M,46-50,12,A,2,1,1,15756
1001985,P00201342,M,46-50,12,A,2,1,1,7941
1001986,P00265242,M,51-55,13,C,1,1,5,6853
1001988,P00028842,F,26-35,1,B,2,0,6,20154
1001988,P00102442,F,26-35,1,B,2,0,8,7942
1001988,P00170442,F,26-35,1,B,2,0,5,7181
1001988,P00283942,F,26-35,1,B,2,0,5,7073
1001988,P00036242,F,26-35,1,B,2,0,5,3495
1001988,P0096842,F,26-35,1,B,2,0,3,8423
1001988,P00277642,F,26-35,1,B,2,0,2,10033
1001988,P00331042,F,26-35,1,B,2,0,5,7179
1001988,P00270542,F,26-35,1,B,2,0,1,15609
1001988,P0094542,F,26-35,1,B,2,0,2,9633
1001988,P00344342,F,26-35,1,B,2,0,8,5973
1001988,P00286642,F,26-35,1,B,2,0,11,4682
1001988,P00120842,F,26-35,1,B,2,0,8,8141
1001988,P00178142,F,26-35,1,B,2,0,8,7983
